Derby,Kansas,68.1,45,36
Palmer,Kansas,,,30.1
Inman,Kansas,,,30.7
Gardner,Kansas,65.4,44.3,40.9
Caney,Kansas,,,42.4
Wallace,Kansas,69.3,37.5,20
Perry Wildlife Area,Kansas,66.6,42.6,34.2
Edmond,Kansas,64,37,22.2
Norcatur,Kansas,64.7,37.3,21.2
Goff,Kansas,,,35
Elmdale,Kansas,,,35.1
Iola,Kansas,67.4,45.8,38.4
Augusta,Kansas,68.2,44.6,34.5
Lincolnville,Kansas,,,36.4
Solomon,Kansas,67.7,43.6,29.6
Clay Center,Kansas,67.4,42.9,29.9
Atwood,Kansas,67,37,20.9
Douglass,Kansas,,,39.3
Strong City,Kansas,67.9,43.8,33.8
Densmore,Kansas,67.7,39.6,21.7
Cedar Vale,Kansas,71,45.3,35.3
Centerville,Kansas,,,43.7
Elbing,Kansas,,,36
Bellaire,Kansas,67.7,45.6,34.3
Scott City,Kansas,68.6,38.9,19.7
Pretty Prairie,Kansas,,,32.1
Burlington,Kansas,65.8,43.4,35.9
Matfield Green,Kansas,1,,33.7
Effingham,Kansas,,,35.9
Natoma,Kansas,,,24.8
Greensburg,Kansas,68.7,42.8,23
Hanover,Kansas,,,32.3
St Marys,Kansas,,,32.9
Fall River,Kansas,68.2,44.4,36.6
Wa Keeney,Kansas,67,40.6,22.4
Miller,Kansas,,,37.6
Oneida,Kansas,64.2,41.5,33.5
Sublette,Kansas,69.9,40.9,18.7
Pittsburg,Kansas,68,48,38.1
Cookville,Kansas,69.3,47.9,43.9
Easton,Kansas,,,36.8
Osawatomie,Kansas,68.3,43.9,38
Beaumont,Kansas,,,39.9
Jenkins,Kansas,6,,29.2
Kingman,Kansas,69.4,44.6,29.1
Pence,Kansas,66.3,36,18.4
Moran,Kansas,67.2,44.8,39.4
Wakeeney,Kansas,,,21.2
Yoder,Kansas,68,47,22.7
Cimarron National Grassland,Kansas,---,,16.5
Leavenworth County State Park,Kansas,,,34.5
Mingona,Kansas,68,46,29
Vassar,Kansas,65.1,43.6,36.9
Altamont,Kansas,,,45.1
Coats,Kansas,69.5,43.8,25.2
Eastshore,Kansas,,,30.2
Anthony,Kansas,70.5,45.6,29.2
Midland,Kansas,66.5,43.1,38.6
Mound City,Kansas,67.4,44.1,40
Hunter,Kansas,67.1,40.3,25.8
Luray,Kansas,,,27
Emporia - Airport,Kansas,66,43.3,34.9
Auburn,Kansas,,,36.4
Osage City,Kansas,67.4,43.2,36.7
Lawrence - University of Kansas,Kansas,64.6,43.3,37.3
Atlanta,Kansas,5,,34.5
Vassar State Park,Kansas,9,,36.8
Peck,Kansas,64.7,43,33.7
Conway Springs,Kansas,5,,31.6
Howard,Kansas,69.3,44.7,36.5
Chanute,Kansas,67.8,45.6,44.5
Concordia,Kansas,65,42.7,27.9
Uniontown,Kansas,,,44.2
Hesston,Kansas,,,33.8
Stuttgart,Kansas,66.8,39.6,23.5
White City,Kansas,4,,34.1
McCune,Kansas,5,,21.8
Alta Vista,Kansas,,,36
Dresden,Kansas,66.8,38.8,21.4
Erie,Kansas,,,39.8
Winkler,Kansas,6,,31.7
Bird City,Kansas,,,16.3
Weir,Kansas,70.3,46.3,43.2
Cambridge,Kansas,,,38.5
Fostoria,Kansas,,,33.6
Mankato,Kansas,64.3,39.7,27.6
McCracken,Kansas,68,39.5,22.7
Coffeyville,Kansas,68.8,47.4,39.4
Hope,Kansas,,,32.5
Hale,Kansas,,,42.4
Olathe,Kansas,64.8,45.5,40
Ogden,Kansas,67.4,43.1,33
Smileyville,Kansas,68.2,43.9,39.1
Centralia,Kansas,65.2,41.7,33.5
El Dorado,Kansas,68.8,44.9,34
Redfield,Kansas,68.8,46,41.1
Girard,Kansas,68.1,46.2,44
Lucas,Kansas,66.6,41.9,24.9
Deerfield,Kansas,,,18.8
Michigan Valley,Kansas,,,39.2
Liberal,Kansas,70.4,42,20.3
Neosho Rapids,Kansas,,,35.7
Longford,Kansas,,,29.6
Onaga,Kansas,7,,34.3
Marquette,Kansas,66.3,41.8,26.8
Hutchinson,Kansas,68,43.9,30.3
Logan,Kansas,,,22.1
Eskridge,Kansas,65.6,43.1,35.5
Powhattan,Kansas,,,30.6
Kanopolis,Kansas,68.3,42,27.6
Perth,Kansas,,,32.6
Abbyville,Kansas,,,29.9
Beloit,Kansas,66.7,41.5,25.9
Bassett,Kansas,68.2,45.9,37.6
Elgin,Kansas,67.3,43.7,37.8
Norway,Kansas,,,28.5
Cheney,Kansas,,,32.9
Lecompton,Kansas,,,36.9
Hoxie,Kansas,67.3,39.1,20.3
Minneola,Kansas,69.5,41.8,20
Beeler,Kansas,,,19.8
Stilwell,Kansas,4,,40.3
Havensville,Kansas,,,33.4
Ellis,Kansas,67,40.6,22.8
Troy,Kansas,64.2,42.7,36.4
Jewell,Kansas,66.2,39.6,26.8
Oskaloosa,Kansas,65.3,43.7,38.8
Chalk,Kansas,,,33.1
Wamego,Kansas,67.3,43.9,33.3
Bennington,Kansas,,,25.6
Hamilton,Kansas,,,34.7
Ness City,Kansas,68.9,40.8,21.2
Cawker City,Kansas,67,40.8,25.9
Lake Scott,Kansas,,,17.3
Manhattan Regional Airport,Kansas,66.5,41.8,32.6
Overbrook,Kansas,,,35.6
Belle Plaine,Kansas,,,34
Sand Springs,Kansas,,,24.8
Burlingame,Kansas,,,34.4
Oberlin,Kansas,67.2,37.6,21
Tribune - Middle Ladder Creek,Kansas,67.8,36.7,18.9
Achilles,Kansas,67.2,34.1,19.2
Marysville,Kansas,64.5,40.8,31.9
Lane,Kansas,,,41.6
Burns,Kansas,,,34.5
Dunlap,Kansas,,,35.2
La Cygne,Kansas,---,,39.4
Galesburg,Kansas,69,46.7,41.2
Levant,Kansas,64.8,36.6,20
Lyons,Kansas,,,25.5
Mercier,Kansas,,,30
Oxford,Kansas,,,33.8
Pierceville,Kansas,68,40.3,20.2
Oaklawn-Sunview,Kansas,64,44,31.7
Grandview Plaza,Kansas,62,42,32.7
Spearville,Kansas,,,22.9
Pomona,Kansas,67.1,44.4,37.9
Meade,Kansas,71.2,42,21.5
Gaylord,Kansas,,,22.6
Tonganoxie,Kansas,,,37.6
Potwin,Kansas,,,33.9
Dexter,Kansas,,,32.9
Walnut,Kansas,68.1,44.9,41.4
Chetopa,Kansas,,,44.7
Osborne,Kansas,,,26.4
Wheaton,Kansas,,,35.3
Madison,Kansas,68.3,42,37.2
Munden,Kansas,,,29.6
Neodesha,Kansas,,,44.9
Windom,Kansas,,,31
Partridge,Kansas,67.8,43.5,29.1
Ionia,Kansas,66.6,38.5,25.9
Bison,Kansas,68.7,41,23.6
Scranton,Kansas,,,31.5
Eureka,Kansas,68.8,44.5,36.6
Shipton,Kansas,67.6,41.7,31.2
Bluff City,Kansas,,,33.6
Spica,Kansas,63.4,37.4,17.5
Clifton,Kansas,,28,29
Wellington,Kansas,69.7,45.7,33
Johnson City,Kansas,70.7,39.2,15.2
Brownell,Kansas,67.7,38.8,22.5
Lenora,Kansas,66.1,39.2,21.5
Fort Scott,Kansas,69,46,40.1
Ellsworth,Kansas,66,41,27.3
Millard,Kansas,,,26.7
Liebenthal,Kansas,,,23.8
Smith Center,Kansas,,,25.5
Offerle,Kansas,,,23.8
Arkansas City,Kansas,70.6,46.4,35.5
Phillipsburg,Kansas,66,39,23.3
Burdick,Kansas,,,33.2
Brewster,Kansas,66.4,36,18.8
Satanta,Kansas,71.6,41.4,18.4
Sedan,Kansas,70.3,45.2,38.1
Frontenac,Kansas,67.4,45,
Riley,Kansas,65,40.8,32.2
Monument,Kansas,68.4,37.6,18.3
Imperial,Kansas,67,42.5,30.3
Edson,Kansas,65.4,37.2,18.1
Esbon,Kansas,,,26.2
Ashland,Kansas,71.3,42,22.8
Florence,Kansas,68.2,43.9,32.1
Willard,Kansas,,,31.9
Pratt,Kansas,68.2,42.3,27.9
Attica,Kansas,,,29
Dodge City,Kansas,68.2,42.6,21.6
Hillsdale Lake,Kansas,65.2,44.7,41.8
Schoenchen,Kansas,67.3,40.1,22.8
Humboldt,Kansas,66.7,44.7,44.4
Council Grove Lake,Kansas,67.7,42.7,32.3
Damar,Kansas,,,23.5
Coolidge,Kansas,69.9,37.4,15.7
Athol,Kansas,66.6,40.8,23.3
Hoyt,Kansas,---,,38.8
Lost Springs,Kansas,66.7,43.2,33.1
Harveyville,Kansas,4,,35.3
Bridgeport,Kansas,69.8,43.8,23.3
Barnes,Kansas,1,,31.7
Macksville,Kansas,68.5,41.4,24.4
Colby,Kansas,66,38,18.2
Morrill,Kansas,,,33.6
Bogue,Kansas,67.2,38.3,22.7
Tescott,Kansas,,,29.3
Bethel,Kansas,,,35.8
Goodland,Kansas,65.1,37.6,19.7
Leoti,Kansas,67.4,37.7,18
Sterling,Kansas,67.8,43.6,27.7
Bird City - Bressler Field,Kansas,,,17.6
Hiawatha,Kansas,62.5,40.6,35.9
Holcomb,Kansas,67.5,39.2,19.1
Roscoe,Kansas,,,21.3
Sanford,Kansas,,,23.9
Elkader,Kansas,,,16.5
Trego Center,Kansas,,,19.1
Niles,Kansas,,,29.4
Rockland,Kansas,,,33.2
Mt Hope,Kansas,68.1,46.5,29.8
Coldwater,Kansas,70.6,44.6,23.8
Lincoln,Kansas,68.7,41.6,26.3
Stockton,Kansas,66.7,38.8,23.7
Turon,Kansas,,,28.7
Horton,Kansas,65,42,33.3
Montezuma,Kansas,67.5,41.1,21.7
Parsons,Kansas,68.5,46.4,39.8
Frankfort,Kansas,67.2,40.2,33.3
Park,Kansas,66,39.3,22.7
St. Peter,Kansas,---,,21.7
Longton,Kansas,,,39.1
Catharine,Kansas,,,23.7
Olsburg,Kansas,,,33.6
Morland,Kansas,67.4,36.6,22.9
Elkader - Mustang at 410,Kansas,66.7,38.4,19.7
Aurora,Kansas,64.8,42.4,28
Ellinwood,Kansas,68.8,44,25.3
St. John,Kansas,69.1,44.4,25.2
Medicine Lodge,Kansas,70.6,45.5,28.8
Togo,Kansas,,,21.8
Kirwin,Kansas,65.9,37.9,23.3
Wright,Kansas,67.8,42.7,21
Healy,Kansas,68.3,39,19.9
Durham,Kansas,,,34.3
Grantville,Kansas,65.7,43.4,35
Rolla,Kansas,70.4,41.1,17.7
Minneapolis,Kansas,67.9,43.1,27.6
Glen Elder,Kansas,65.1,39.9,25.5
Blue Rapids,Kansas,,,30.3
Scott State Park,Kansas,,,19.4
McDonald,Kansas,65.7,38.1,20.8
Galva,Kansas,67.8,43.9,29.9
Victor,Kansas,,,28.7
Garden City,Kansas,67.9,40.7,19.5
Liberty,Kansas,,,42.9
Lucern,Kansas,,,20.2
Axtell,Kansas,,,32.8
Pauline,Kansas,65.7,43.3,39
Yates Center,Kansas,66.1,44.1,38.9
Plainville,Kansas,66.7,40.9,23.9
Barclay,Kansas,,,38.4
Agenda,Kansas,,,31.5
Baldwin City,Kansas,,,39.2
Salina,Kansas,68,43,26.4
Pleasanton,Kansas,66.7,44.4,38.9
Oswego,Kansas,69.5,46,41
Russell,Kansas,66.8,41,26.5
Marion,Kansas,65.8,42.9,33.4
Sharpe,Kansas,,,40.7
Ransom,Kansas,,,21.7
Brookville,Kansas,65.3,34.6,29
Cottonwood Falls,Kansas,66.4,42.8,35.7
Independence,Kansas,67.4,48,37.1
Rosalia,Kansas,,,35.5
New Strawn,Kansas,68.5,44.2,37
Lawrence,Kansas,64.9,43.7,39.9
Sharon Springs,Kansas,68.9,39.5,18.4
Deerhead,Kansas,,,27.9
Elk,Kansas,,,39.6
Dorrance,Kansas,,,26.5
Reading,Kansas,,,33.8
Sumner Township,Kansas,66.4,38.4,26.1
Milford,Kansas,65.3,42.3,32.4
Abilene,Kansas,,,28.2
Council Grove,Kansas,65.1,42.6,33.5
Haddam,Kansas,,,30.3
Bradford,Kansas,,,31.6
Chapman,Kansas,68.4,42.5,31.2
Edna,Kansas,70,47,37.1
Greeley,Kansas,67.5,44.9,39.2
Diamong Springs,Kansas,,,33
Le Roy,Kansas,,,38.5
Rexford,Kansas,,,20
Oakley,Kansas,67.3,38.6,19.8
Lansing,Kansas,66,44.1,37.6
Randolph,Kansas,,,30.1
Norwich,Kansas,69.7,45.8,29.4
Jetmore,Kansas,68,39,21.5
Elwood,Kansas,62,41,34.4
Caldwell,Kansas,,,33.8
Selden,Kansas,4,,20.6
Plains,Kansas,69.9,41,19.6
Quenemo,Kansas,,,35.3
Emporia,Kansas,67.6,44.1,33.9
Melvern Lake,Kansas,65.1,43.2,38
Perry,Kansas,64.4,43,37.9
Halstead,Kansas,,,33
Russell Springs,Kansas,66.9,37.8,17.1
Emporia - North,Kansas,65.6,43.6,37.3
Fredonia,Kansas,69.5,45.4,37.8
Severy,Kansas,68.7,43.3,32.5
Syracuse,Kansas,70,38.4,16.5
Nickerson,Kansas,,,28.7
Willowdale,Kansas,,,33
Johnson,Kansas,71.5,40.3,16.1
Lebo,Kansas,66.8,43.9,37.2
Peabody,Kansas,,,34.9
Bremen,Kansas,,,31.1
Winfield,Kansas,69.7,45.9,34.4
Lake Parsons,Kansas,,,43.8
Ottawa,Kansas,67,44,37.2
Cassoday,Kansas,66.9,43.1,34.2
Elkhart,Kansas,69.6,42.9,18.3
Newton,Kansas,68,44,31.1
Belleville,Kansas,65.1,41.6,30.1
Belpre,Kansas,,,23.7
Vermillion,Kansas,9,,33.9
Wilmore,Kansas,70.2,40.9,26
Westmoreland,Kansas,63.1,40.7,33.1
Waverly,Kansas,7,,33
St. Francis,Kansas,67.3,37.4,18.6
Wonsevu,Kansas,,,36.5
Scandia,Kansas,,,28.6
Washington,Kansas,66.8,41.9,31.1
New Almelo,Kansas,,,21.5
Bazine,Kansas,,,21.7
Hays,Kansas,68,40,24.3
Chardon,Kansas,,,20.5
Benedict,Kansas,68.2,45.8,39.2
Randall,Kansas,,,25.3
Ogallah,Kansas,67.3,40,21.1
Garnett,Kansas,66.7,43.7,38.6
Cherryvale,Kansas,67.9,46.2,43.5
Colony,Kansas,,,42.9
Norton,Kansas,68,40,21.1
Cimarron,Kansas,69.2,40.3,21.5
Almena,Kansas,64.8,37.7,24.9
Utica,Kansas,66.7,41,22.1
Goessel,Kansas,67.7,45.7,32.8
Chautauqua,Kansas,70.4,45.8,35.1
Soldier,Kansas,,,32.7
Lyndon,Kansas,,,35
Saffordville,Kansas,,,36.4
Walsburg,Kansas,,,31.2
Wichita,Kansas,68,46,32.6
Coyville,Kansas,67,45.1,38.6
Hugoton,Kansas,69.4,41.3,18.4
Virgil,Kansas,,,37
Gove,Kansas,66.7,40.3,20.4
Columbus,Kansas,68.5,46.1,42.5
Wilmington,Kansas,,,31.9
Gridley,Kansas,,,37.8
Wetmore,Kansas,,,33.8
Atchison,Kansas,66,43,34.9
Cuba,Kansas,,,31
Great Bend,Kansas,69.7,44.5,26.7
Overland Park,Kansas,65.7,44.5,37.5
Wilsey,Kansas,,,37.5
Ulysses,Kansas,70.2,39.5,16.8
Ravanna,Kansas,,,19.7
Topeka,Kansas,66.1,44.2,36.5
Circleville,Kansas,---,,35.2
Eureka Lake,Kansas,66.1,42.8,35.4
Burr Oak,Kansas,65.7,39.3,27.1
Mound Valley,Kansas,69.2,45.2,42.6
Jerome,Kansas,,,19.9
Hardtner,Kansas,71.3,44,24.1
Long Island,Kansas,,,23.5
Williamsburg,Kansas,,,38.9
Paola,Kansas,66.6,44.4,39.4
Lindsborg,Kansas,66.8,43.9,29.4
Greenwich,Kansas,67.8,45.5,30.7
Burdett,Kansas,,,22.2
Lebanon - University Medical Center,Tennessee,69.5,48.4,51.7
Livingston,Tennessee,68.8,45.3,51.5
Watertown,Tennessee,69.9,46.4,51.4
Walterhill,Tennessee,68,46,50.2
Monteagle,Tennessee,66.3,46.7,61.9
Linden,Tennessee,70.5,45.1,55.4
Cades Cove,Tennessee,66.2,44,55.9
Palmetto,Tennessee,70.9,48.5,51.1
White House,Tennessee,68.6,46.6,
Fall City,Tennessee,69.4,46.9,
Sewanee,Tennessee,66.6,48.5,57.3
Ripley,Tennessee,70.1,49,51.8
Martin,Tennessee,70,47,49.4
Jamestown,Tennessee,66,43.8,55.7
Lebanon,Tennessee,70.3,46.5,52.2
Forest Hills,Tennessee,69.4,46,53.1
Newcomb,Tennessee,68.3,43.7,49.9
Red Boiling Springs,Tennessee,,,52.8
Kingston Springs,Tennessee,69.7,44.2,50.1
Sharp Place,Tennessee,66.6,44.1,
Hartford,Tennessee,68.6,46.8,48.8
Bluff City,Tennessee,,,44.6
Plainview,Tennessee,68.9,45.1,55.7
Tellico Plains,Tennessee,70.7,46.4,55.1
Dove,Tennessee,68,44,50.1
Pulaski,Tennessee,71.6,47.4,55.7
Henderson,Tennessee,69.9,45.6,58.5
Forest Hill,Tennessee,72.8,50.2,55.4
Mountain City,Tennessee,65,39.4,46.5
Selmer,Tennessee,71.1,47.1,54.1
Lafayette,Tennessee,69.2,47,54.1
Howard Chapel,Tennessee,,,54.8
Poplar Springs,Tennessee,69.5,47.1,54.1
Neapolis,Tennessee,71.1,46.4,55.2
Lexington,Tennessee,70.6,47.9,51.1
Huntingdon,Tennessee,69.6,46.6,53
Fort Harry,Tennessee,51,33.4,73.5
Tazewell,Tennessee,67.1,41.7,51.4
Camden,Tennessee,70.4,47.6,53.6
Brownsville,Tennessee,71.3,50.2,51.5
Brentwood Estates,Tennessee,69.7,45.1,52.7
Columbia,Tennessee,70.1,46.3,53.7
Nashville,Tennessee,70,48.9,48.1
Humboldt,Tennessee,72,49,51.8
Murfreesboro,Tennessee,70.3,47.7,50.4
Kingsport,Tennessee,69.3,45.7,43.6
Germantown,Tennessee,71.6,50.2,54.9
Clarksville,Tennessee,69,46.8,50.2
Rockford,Tennessee,69.4,49.3,47.4
Tennessee Ridge,Tennessee,68.3,46.8,53.4
Orlinda,Tennessee,,,49.5
Hohenwald,Tennessee,70.8,45.1,56.4
Decatur,Tennessee,71.4,46.4,53.1
Elizabethton,Tennessee,68,44.9,43.2
Mosheim,Tennessee,69,44.1,42.9
Shelbyville,Tennessee,72,47,60
Decaturville,Tennessee,72.4,46.8,55.8
Belfast,Tennessee,70.3,46.6,52.9
Kenton,Tennessee,,,54.2
Bolton,Tennessee,71.1,48.2,50.5
Lookout Mountain,Tennessee,66,48.9,54.8
Ducktown,Tennessee,69.7,45,57
Wartburg,Tennessee,67.2,43.1,54
Chattanooga,Tennessee,71.7,50.1,52.5
Allardt,Tennessee,66.6,44.2,54
Millington,Tennessee,72.5,51.8,53.5
Coldwater,Tennessee,71.6,47.9,53.8
Portland,Tennessee,67.9,46.9,51.1
Parsons,Tennessee,69.7,47.1,55.8
Gorman,Tennessee,68.9,47.8,
Crab Orchard,Tennessee,65.5,45.1,55.5
Soddy-Daisy,Tennessee,65.7,45.5,58.9
Wildersville,Tennessee,70.4,47.9,51.1
Athens,Tennessee,70,49,46
Centerville,Tennessee,71.7,44.7,52.6
Byrdstown,Tennessee,67.9,44.7,54
Statesville,Tennessee,,,56.6
Sevierville,Tennessee,69.6,44.3,43.5
Grand Junction,Tennessee,71.4,48.3,55.4
Memphis - Downtown,Tennessee,70.4,54.1,47
Rockwood,Tennessee,68.8,44.1,58.3
Sharon,Tennessee,70.1,47.8,51.7
Oakfield,Tennessee,71,48.9,50.8
Ridgetop,Tennessee,67.7,45.8,53.4
Smyrna,Tennessee,70.3,44.8,54.4
Smithville,Tennessee,68.7,44.3,55.3
Silver Point,Tennessee,69,49.3,53.7
Fairfield,Tennessee,67.8,45.9,
Bethpage,Tennessee,68.7,45.1,51.8
Carthage,Tennessee,70.7,47.6,51.3
Knoxville,Tennessee,69.3,48.9,47.4
Morristown,Tennessee,67,47.8,44.3
Ridgeview,Tennessee,68.6,45.4,44.9
Dickson,Tennessee,70.3,47.1,52
Wartrace,Tennessee,71,47.5,54.9
Columbia - Maury County Park,Tennessee,70.2,45.7,55.4
Altamont,Tennessee,66.1,43.5,57.7
Green Hill,Tennessee,68.5,48.2,52.3
Andersonville,Tennessee,68.7,44.5,52.8
Oak Ridge - East,Tennessee,69,46.7,55.1
Winchester,Tennessee,69.8,47,52.9
Jackson,Tennessee,72,49,58
Moscow,Tennessee,72.5,49.1,52.1
Kingston,Tennessee,69.2,47.9,51.6
Smartt,Tennessee,70.6,47.8,52.1
Newport,Tennessee,69.8,45.5,44.5
Lewisburg,Tennessee,71,48,51.8
Crossville,Tennessee,64.6,43.7,55.1
Monterey,Tennessee,65.4,46.5,59
Surprise,Tennessee,69.8,44.1,53.9
Unicoi,Tennessee,67.8,41.1,50.8
Cottage Grove,Tennessee,69.3,46.4,51.6
Greeneville,Tennessee,69,45,42.4
Rogersville,Tennessee,69,45.3,44.5
Charleston,Tennessee,70.1,46.4,54
Fowlkes,Tennessee,70.1,50.6,49.8
Milan,Tennessee,70.6,47,53.9
Chapel Hill,Tennessee,69.7,48.4,
Spring City,Tennessee,69.5,45,57
Old Hickory Dam,Tennessee,---,---,47.3
Collierville,Tennessee,71.3,49.4,55
Ashwood,Tennessee,70.4,47.9,51.2
Copperhill,Tennessee,68,42,57.5
Berry Hill,Tennessee,68,46,46.7
Fairview,Tennessee,69,46.7,53.9
Oak Grove,Tennessee,64,42,41.2
New Union,Tennessee,69.2,45.2,56.3
Helenwood,Tennessee,66.5,41.6,54
Pleasant Hill,Tennessee,65.8,43.4,56.9
Sparta,Tennessee,70,45.5,54.4
Mount Pleasant,Tennessee,70.6,46.8,55.6
Lynchburg,Tennessee,70.5,44.9,56
Bolivar,Tennessee,71.4,48.4,51.9
Fayetteville,Tennessee,70.6,46.2,53.6
Three Way,Tennessee,71,48.2,53.6
Harpeth Valley,Tennessee,69,45.6,
Englewood,Tennessee,69.5,45.7,56.9
Lenoir City,Tennessee,69.6,46.6,52.5
DePriest Bend,Tennessee,70.3,46.1,55.7
Oak Ridge,Tennessee,68,46,53.3
Samburg,Tennessee,69.7,47.9,49.5
Union City,Tennessee,69.6,47.2,50.1
Dresden,Tennessee,69,47,52
Hartsville,Tennessee,69.4,46.8,53.2
Franklin,Tennessee,70.3,47,50.3
Gainesboro,Tennessee,69.2,45.1,55
Dayton,Tennessee,69.8,47.1,55.7
McGhee,Tennessee,,,49
Kingsbury,Tennessee,69.8,46.8,52.3
Gatlinburg,Tennessee,69.1,43.1,55
Idlewild,Tennessee,70.5,47.8,52.6
Watauga Dam,Tennessee,66.9,43.3,49.3
Dyersburg,Tennessee,71,50,48.1
Memphis,Tennessee,72,52.6,52.3
Celina,Tennessee,69.7,44,51.8
Alcoa,Tennessee,68,46,47.5
Dover,Tennessee,70,46.5,50
Ethridge,Tennessee,70.4,46.6,57.6
Clinton,Tennessee,69.7,47.4,52.7
Waynesboro,Tennessee,70.7,45.2,56.5
Denmark,Tennessee,71.1,49.2,52.6
Conasauga,Tennessee,,,51.7
Spencer,Tennessee,66.8,43.8,55.6
Lawrenceburg,Tennessee,72,50,58.6
Pikeville,Tennessee,70.5,46.3,52.7
Cleveland,Tennessee,70.8,47,53.8
Woodbury,Tennessee,71,45,55.5
Newbern,Tennessee,70.5,48,49.5
Rural Hill,Tennessee,70,44.3,52.1
Shiloh,Tennessee,72.9,49.1,54.5
Johnson City,Tennessee,67.9,45.2,44.9
Greenbrier,Tennessee,68.2,46,49.2
Baucom,Tennessee,66.6,47.3,57.4
Covington,Tennessee,70.6,49.8,51.9
Jefferson City,Tennessee,68.5,45.3,45.6
Estill Springs,Tennessee,70,47.4,55.5
Tullahoma,Tennessee,71,48,54
Bristol,Tennessee,67.1,44.8,41.5
McMinnville,Tennessee,71,49,52
Paris,Tennessee,71,47,49.3
Spring Hill,Tennessee,70.5,46,54.3
Whitwell,Tennessee,70.3,47.5,57.4
White Bluff,Tennessee,67.9,44.1,52.9
Windermere,Tennessee,,,50
Waverly,Tennessee,69.8,44.1,54.4
Dunlap,Tennessee,72.2,46.4,53.1
Loudon,Tennessee,71.5,46.1,50.8
New Johnsonville,Tennessee,70.2,48,46.3
Lynnville,Tennessee,70.6,47.2,53.5
Mason,Tennessee,,,54.7
Cookeville,Tennessee,68.6,45.9,54.6
Charlotte,Tennessee,70.5,44.7,50.3
Alamo,Tennessee,69.3,49,53.4
Knoxville - I.C. King Park,Tennessee,69.1,45.8,52.9
Big Sandy,Tennessee,71.4,47.7,54.7
Millerton,Iowa,61.8,39.8,33.6
Shambaugh,Iowa,62.1,39,34.1
Tama,Iowa,59.1,37.2,33.3
Spirit Lake,Iowa,55.6,37.1,28.3
Marne,Iowa,60.8,37.5,32.3
Parkersburg,Iowa,,,36.3
Alton,Iowa,58.6,36,26.2
Sioux Center,Iowa,58.1,35.7,27.8
Eddyville,Iowa,56.9,36.2,34.2
Osceola,Iowa,61,39.1,35.3
Harlan,Iowa,60.2,37.9,31.3
Huxley,Iowa,58.7,37.2,36.8
Des Moines,Iowa,60.4,41.5,36
Clarinda,Iowa,60.7,37.7,36.1
Ames - Iowa State University,Iowa,59.4,37.7,30.9
Sigourney,Iowa,60.8,39.6,33.9
New Hampton,Iowa,56.2,35.5,33.6
Clarion,Iowa,56.6,35.3,31.9
Clear Lake,Iowa,55.5,34.9,32.7
Eldora,Iowa,57.4,36.6,34.2
Sanborn,Iowa,56.6,34.7,28.5
Craig,Iowa,59.1,36.3,27
Bellevue,Iowa,58.6,38,34.1
Audubon,Iowa,59.6,37.2,31.6
Anamosa,Iowa,58.7,36.9,35.8
Williams,Iowa,,,35.7
Delphos,Iowa,59,39,34.4
Dumont,Iowa,,,31.9
Hinton,Iowa,59.2,37.9,31.3
Webster City,Iowa,60,39,32.8
University Park,Iowa,60.7,39.3,34.2
Swisher,Iowa,58.1,38.3,34
Waucoma,Iowa,3,,33.1
Lamoni Municipal Airport,Iowa,60.8,41.1,37.5
Akron,Iowa,,,26.8
Dorchester,Iowa,,,33.2
Garwin,Iowa,9,,35.1
Okoboji,Iowa,55.9,35,27.8
Charles City,Iowa,56,36,31.5
Buckeye,Iowa,,,34.1
Redding,Iowa,61.3,39.6,34.8
Independence - Airport,Iowa,59.5,37.6,34.7
Peosta,Iowa,56.1,37.4,37.5
De Witt,Iowa,,,35.6
Fruitland,Iowa,61.2,40.7,36
Mallard,Iowa,57.1,35.9,30.2
Iowa City,Iowa,59.6,40.4,36.3
Primghar,Iowa,57.9,36.2,28.8
Hazleton,Iowa,57.1,36.5,33.8
Humboldt,Iowa,57.7,37.3,33.4
Gowrie,Iowa,,,36.2
Woodward,Iowa,59.3,37.8,34.3
Storm Lake,Iowa,56.9,36,29.7
Waterloo,Iowa,58.4,37,34.6
Corydon,Iowa,60.2,39.6,40.9
Osage,Iowa,56,35.8,32.2
Tabor,Iowa,,,30.2
Humboldt - Tourist Park,Iowa,55.7,36.8,
Iowa Falls,Iowa,57.6,35.9,32.9
Atlantic,Iowa,62,38,31.1
Malvern,Iowa,,,35.6
Kennebec,Iowa,,,31.4
Maulsby,Iowa,58.1,37.4,33.7
Swea City,Iowa,56.2,34.9,30.1
Forest City,Iowa,56.2,35.1,31
Rock Rapids,Iowa,57.4,34.3,26.6
Boone,Iowa,59.4,37,34.1
Elkader,Iowa,58.5,34.8,33.3
Lake City,Iowa,59.4,37.7,29.7
Fairfield,Iowa,61.4,40.3,36.1
Ames,Iowa,58.9,37.8,34.7
Indianola,Iowa,61.1,39.4,33.5
Chariton,Iowa,61.4,38.6,34.2
Montezuma,Iowa,60,39.1,35
Wapello,Iowa,59.7,41.1,34.2
Oakdale,Iowa,60.8,39.5,34.9
Keosauqua,Iowa,62.8,40.5,36.4
Emerson,Iowa,55.3,33.8,28.4
Prairie City,Iowa,59.3,38.6,35.8
Winterset,Iowa,60.7,38.9,32.5
Washington,Iowa,61.3,40,34.4
Guthrie Center,Iowa,60.1,37.6,32.8
Zearing,Iowa,58.7,36.3,33.8
Sidney,Iowa,62.7,41.1,33.7
